user,date,content
"{'username': 'yerffejinimret', 'id': 394499101, 'displayname': 'Jeffery Termini', 'description': 'Republican, compassionate animal lover, faith and family.', 'rawDescription': 'Republican, compassionate animal lover, faith and family.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 10, 20, 5, 12, 7, tzinfo=datetime.timezone.utc), 'followersCount': 25, 'friendsCount': 133, 'statusesCount': 1410, 'favouritesCount': 136, 'listedCount': 0, 'mediaCount': 8, 'location': 'Tonawanda, NY', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1328596324334317571/Z8yTEx4G_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"Plant-Based Meat Sales Rise, Fueled by Carnivores https://t.co/v1pyFhba1f via @nbc6"
"{'username': 'Paleowin', 'id': 739855488, 'displayname': 'Dr. Fully-Vaccinated Win', 'description': 'Visiting Professor at Pomona, PhD from @UO_Geology. Paleontology🦌🦏🦒🦓🐫\U0001f9ad-Geology-#SciEd. 2015 #Fulbright to Kyrgyzstan. she/they🏳️\u200d🌈Avatar @blackmudpuppy', 'rawDescription': 'Visiting Professor at Pomona, PhD from @UO_Geology. Paleontology🦌🦏🦒🦓🐫\U0001f9ad-Geology-#SciEd. 2015 #Fulbright to Kyrgyzstan. she/they🏳️\u200d🌈Avatar @blackmudpuppy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 8, 6, 4, 39, 38, tzinfo=datetime.timezone.utc), 'followersCount': 4575, 'friendsCount': 2772, 'statusesCount': 26054, 'favouritesCount': 102569, 'listedCount': 101, 'mediaCount': 4028, 'location': 'Los Angeles, CA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1189245509610819584/bcFzt54v_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/739855488/1539278583', 'label': None}",2019,"@DaniRabaiotti As much as I’m all plant based alternatives to meat, it really annoys me when it calls it’s self meat..."
"{'username': 'yuemily23', 'id': 950111883054473217, 'displayname': 'Emily Y', 'description': 'Baltimore city educator', 'rawDescription': 'Baltimore city educator', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 1, 7, 21, 8, 19, tzinfo=datetime.timezone.utc), 'followersCount': 51, 'friendsCount': 221, 'statusesCount': 452, 'favouritesCount': 4551, 'listedCount': 0, 'mediaCount': 19, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1397498840945618945/V1She2GN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/950111883054473217/1622024741', 'label': None}",2019,So big!! Fast food chains selling plant based burgers?!!! (These are for meat-eaters more than for vegetarians but they have the potential to make a huge difference)  https://t.co/EEdnCzr0c4
"{'username': '_garyroberts', 'id': 24255598, 'displayname': 'Gary Roberts', 'description': 'Digital accessibility specialist/trainer. Urban cyclist, lover of Marmite 🚲 🏳️\u200d🌈', 'rawDescription': 'Digital accessibility specialist/trainer. Urban cyclist, lover of Marmite 🚲 🏳️\u200d🌈', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 3, 13, 21, 13, 42, tzinfo=datetime.timezone.utc), 'followersCount': 451, 'friendsCount': 1417, 'statusesCount': 1821, 'favouritesCount': 5420, 'listedCount': 16, 'mediaCount': 383, 'location': 'Victoria, BC', 'protected': False, 'linkUrl': 'http://garyroberts.com', 'linkTcourl': 'https://t.co/RMV0AYEywn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1451214502838505479/in_5eOGA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/24255598/1634831762', 'label': None}",2019,Question for vegetarians/vegans:  Would you pay extra to replace a meat ingredient with a plant-based option at a restaurant or cafe? #vegetarian #vegan #food #foodies #restaurant #cafe #foodTO #blogTO
"{'username': 'ideacity', 'id': 39919950, 'displayname': 'ideacity', 'description': '50+ Speakers • Great Parties • A Ton of Inspiration!  \n📅 June 15, 16, 17, 2022 📍Toronto, ON', 'rawDescription': '50+ Speakers • Great Parties • A Ton of Inspiration!  \n📅 June 15, 16, 17, 2022 📍Toronto, ON', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 5, 14, 3, 44, 15, tzinfo=datetime.timezone.utc), 'followersCount': 44967, 'friendsCount': 38419, 'statusesCount': 14960, 'favouritesCount': 3661, 'listedCount': 511, 'mediaCount': 4059, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'http://www.ideacity.ca/', 'linkTcourl': 'https://t.co/DMf91E86AX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1195867623612985345/HvkpJfHx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/39919950/1593553471', 'label': None}",2019,"Big news for The Vegan Beyond Sausage, made by Beyond Meat available now in Canadian Choices Market. “Tomorrow is about plant based protein,” the words of Beyond Meat CEO and Co-Founder Ethan Brown. Click here to watch Ethan’s eye-opening talk from 2016: https://t.co/pUdzVtwYNI https://t.co/gTeCynPBiA"
"{'username': 'SimonSomogyiAFI', 'id': 2784035711, 'displayname': 'Simon Somogyi', 'description': ""Arrell Chair in the Business of Food @LangUofG @ArrellFoodInst If it's on your plate I'm interested how it got there & why you want it! RT≠ endorsement 🇦🇺🇨🇦"", 'rawDescription': ""Arrell Chair in the Business of Food @LangUofG @ArrellFoodInst If it's on your plate I'm interested how it got there & why you want it! RT≠ endorsement 🇦🇺🇨🇦"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 9, 25, 18, 28, tzinfo=datetime.timezone.utc), 'followersCount': 1165, 'friendsCount': 838, 'statusesCount': 4560, 'favouritesCount': 6579, 'listedCount': 11, 'mediaCount': 598, 'location': 'Guelph, Ontario', 'protected': False, 'linkUrl': 'https://www.uoguelph.ca/business/people/simon-somogyi', 'linkTcourl': 'https://t.co/aAOnNcCdkz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1301599983876165633/suO52V4U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2784035711/1539194576', 'label': None}",2019,Sure to ruffle some feathers! Beyond Meat beefs up plant-based protein sector with latest NPD called Beyond Beef! Has texture of ground beef https://t.co/hq1UdazGqy @UoG_Business @ArrellFoodInst
"{'username': 'TaproomOn19th', 'id': 986622529, 'displayname': 'Taproom On 19th', 'description': 'We opened a Beer Centric Gastropub in South Philly. Expect the ultimate upscale, local/seasonal pub fare! 2400 S 19th St Phila, PA', 'rawDescription': 'We opened a Beer Centric Gastropub in South Philly. Expect the ultimate upscale, local/seasonal pub fare! 2400 S 19th St Phila, PA', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 12, 3, 13, 19, 6, tzinfo=datetime.timezone.utc), 'followersCount': 2308, 'friendsCount': 1993, 'statusesCount': 5223, 'favouritesCount': 2880, 'listedCount': 68, 'mediaCount': 2094, 'location': 'South Philly, yo!', 'protected': False, 'linkUrl': 'http://www.taproomon19th.com', 'linkTcourl': 'https://t.co/G9es1SogA2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/449325691759124480/sTcnXRtp_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/986622529/1382546471', 'label': None}",2019,"Rain is all done, time for #sundayfunday at TR19!

#brunch 11-2, with our awesome #bloodymaryflight

Staying away from meat for the season? Perfect time for a plant-based @ImpossibleFoods Burger! Goes perfectly with a @GreeneKingIPA on the #caskengine 🍔🍺

@sixers at 3:30pm 🏀 https://t.co/trbTdOYgLH"
"{'username': 'superhawk41', 'id': 398453376, 'displayname': 'Jeff Walker', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 10, 26, 2, 35, 42, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 246, 'statusesCount': 2570, 'favouritesCount': 451, 'listedCount': 1, 'mediaCount': 41, 'location': 'morgantown wv', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1903848143/image_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@foodandwine If it’s plant based, it’s not meat.
Meat is animal flesh that is eaten as food. Humans have hunted and killed animals for meat since prehistoric times. The advent of civilization allowed the domestication of animals such as chickens, sheep, rabbits, pigs and cattle. Wikipedia"
"{'username': 'LisaKramer', 'id': 148881904, 'displayname': 'Lisa Kramer', 'description': '@UofT & @UTM financial economist musing on behavioral finance, behavioural economics, emotion, psychology, markets, risk, humans, & animals. @UBC & @SFU alum.', 'rawDescription': '@UofT & @UTM financial economist musing on behavioral finance, behavioural economics, emotion, psychology, markets, risk, humans, & animals. @UBC & @SFU alum.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2010, 5, 27, 21, 25, 28, tzinfo=datetime.timezone.utc), 'followersCount': 4695, 'friendsCount': 215, 'statusesCount': 5397, 'favouritesCount': 3866, 'listedCount': 263, 'mediaCount': 721, 'location': 'University of Toronto', 'protected': False, 'linkUrl': 'https://www.LisaKramer.com', 'linkTcourl': 'https://t.co/h308AT6jjC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1271535825650671619/wMtNFvB1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/148881904/1603326059', 'label': None}",2019,"Call for papers on Sustainability at @UofT @UTM @IMIUofT Oct 16-18/19. I’m organizing a session on “Plant-Based Food &amp; Clean Meat: Technology, Policy, Advocacy, &amp; the Future”. Please submit abstracts &amp; RT. https://t.co/cRhMcxDMu4 #cleanmeat #culturedmeat #plantbased #ethicalfood https://t.co/jTPq0q0kfg"
"{'username': 'ShrlockXAssasin', 'id': 498356593, 'displayname': 'Rebecca Carroll - a.k.a. DINO DADDY/LOKI TRASH', 'description': 'Sherlock Holmes 🕵️\u200d♀️ Assassin 🔪 Rock Queen 👸 Pun/Dad joke Extraordinaire 🥁 Proud DogMom 🐶 Traveler ✈️, Writer 🖊 Veggie Eater 🥑 MIW ❤️🖤', 'rawDescription': 'Sherlock Holmes 🕵️\u200d♀️ Assassin 🔪 Rock Queen 👸 Pun/Dad joke Extraordinaire 🥁 Proud DogMom 🐶 Traveler ✈️, Writer 🖊 Veggie Eater 🥑 MIW ❤️🖤', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 2, 20, 23, 43, 7, tzinfo=datetime.timezone.utc), 'followersCount': 214, 'friendsCount': 390, 'statusesCount': 13586, 'favouritesCount': 19060, 'listedCount': 0, 'mediaCount': 1313, 'location': 'Somewhere in PA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1393053647978864640/V5uSZ9pn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/498356593/1634535113', 'label': None}",2019,"I guess I’m technically plant-based? I rarely eat meat anymore, only at work where I’m kinda forced too."
"{'username': 'FoodsOfToronto', 'id': 2382732097, 'displayname': 'Devon Dine', 'description': 'Instagram @ devondine by Devon  - devondine@gmail.com', 'rawDescription': 'Instagram @ devondine by Devon  - devondine@gmail.com', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 3, 10, 21, 47, 33, tzinfo=datetime.timezone.utc), 'followersCount': 350, 'friendsCount': 356, 'statusesCount': 520, 'favouritesCount': 122, 'listedCount': 4, 'mediaCount': 120, 'location': 'Toronto', 'protected': False, 'linkUrl': 'http://www.devondine.com', 'linkTcourl': 'https://t.co/1a567XuBL2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/905978862227427332/LmxkvXye_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"🌮 Vegan Burrito with @BeyondMeat 100% plant-based meat launching nationwide today at @QuesadaBurritos.
.
🌱 #BeyondMeat replaces animal protein with plant protein, and this #feistycrumbles… https://t.co/OHDE16gsyg"
"{'username': 'jennifersvc', 'id': 2397147618, 'displayname': 'Jennifer Bartholomew', 'description': 'Technology & data, business, research, science, futurism, transport, public health, sustainability, permaculture, social enterprise, and urban gardening.', 'rawDescription': 'Technology & data, business, research, science, futurism, transport, public health, sustainability, permaculture, social enterprise, and urban gardening.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 3, 19, 3, 1, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1243, 'friendsCount': 998, 'statusesCount': 25581, 'favouritesCount': 29256, 'listedCount': 223, 'mediaCount': 1377, 'location': 'Toronto', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1053300765710680064/YFdYPleq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2397147618/1427140436', 'label': None}",2019,This is a very interesting business model: specialist R&amp;D support to help startups in plant-based meat improve their product design. What other social and ethical business niches would benefit from this model of boost? https://t.co/a2P1kdJgaJ
"{'username': 'KevinGrace10', 'id': 1515228109, 'displayname': 'Kevin Grace', 'description': 'music lover, actor, Ravens fan, promoting the memory of boxer Joe Gans (1st black American boxing champion)', 'rawDescription': 'music lover, actor, Ravens fan, promoting the memory of boxer Joe Gans (1st black American boxing champion)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 6, 14, 3, 44, 20, tzinfo=datetime.timezone.utc), 'followersCount': 579, 'friendsCount': 1119, 'statusesCount': 35367, 'favouritesCount': 550, 'listedCount': 9, 'mediaCount': 5771, 'location': 'Baltimore', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1334916510956064770/lliZu57D_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1515228109/1547252679', 'label': None}",2019,"@SommerIsabella_ healthy lifestyle choice, plant based diet. I don't eat much meat. Go 4 it"
"{'username': 'iagoloveskikki', 'id': 936585422372786176, 'displayname': 'Janet Dennie , proud Canadian', 'description': 'Cat rescuer, work in the reno trades.\nCritical of American politics and its impact on the entire world.', 'rawDescription': 'Cat rescuer, work in the reno trades.\nCritical of American politics and its impact on the entire world.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 12, 1, 13, 19, tzinfo=datetime.timezone.utc), 'followersCount': 166, 'friendsCount': 376, 'statusesCount': 5209, 'favouritesCount': 1115, 'listedCount': 0, 'mediaCount': 21, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1074699401145257986/TU7ZGWsE_normal.jpg', 'profileBannerUrl': None, 'label': None}",2019,"@siano2020 I'm quite surprised and concerned for the animal that is put on a vegetarian diet. They are biologically predisposed to eating meat, all of their needs are met through an animal based protien diet, not plant based."
"{'username': 'foxxycandyfloss', 'id': 29099835, 'displayname': 'Bubblegum Ⓥ🍁', 'description': '♉ Vegan for the animals. Pokémon Master. Trekkie🖖🏻Toronto based model. I sometimes RT NSFW 🔞 tweets! Subscribe to my OnlyFans 😘👇🏻👇🏻', 'rawDescription': '♉ Vegan for the animals. Pokémon Master. Trekkie🖖🏻Toronto based model. I sometimes RT NSFW 🔞 tweets! Subscribe to my OnlyFans 😘👇🏻👇🏻', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 6, 0, 6, 21, tzinfo=datetime.timezone.utc), 'followersCount': 3579, 'friendsCount': 1508, 'statusesCount': 46449, 'favouritesCount': 80891, 'listedCount': 33, 'mediaCount': 3152, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'https://onlyfans.com/bubblegumfoxx', 'linkTcourl': 'https://t.co/mu4F6UQI3q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1448434603421753345/2kB8y_5h_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29099835/1590879928', 'label': None}",2019,"Keep in mind that nutrition is about nutrients and not ingredients. All meat-based cat food is artificially supplemented with taurine, so the argument that cats can’t absorb artificial taurine is simply false. Plant-based cat foods are also made with cleaner ingredients"
