Datetime,Tweet Id,Username,Text
2020-12-22 01:56:51+00:00,1341200999147589633,uptownbeijing,I went 5 days without eating meat for this ritual. Completely plant-based. I prayed and meditated 3 times a day for a week straight. I did several cleanses to remove negative energy from myself. I’m positive I will sleep for 3 days straight when this ritual ends.
2020-12-22 01:29:47+00:00,1341194190177382400,michelleismyna2,"I'm sitting here planning my menu for Christmas weekend bc I'll have to get real deli meat &amp; cheeses, etc. for the boys &amp; some of their favorite snacks. They're not going for the whole food plant based stuff lol. I'm so excited though. I get Kevin to myself this trip.😁 ❤🎄"
2020-12-22 00:30:15+00:00,1341179208006045701,iBriittany,Made baked ziti with plant based meat and it’s soo bomb
2020-12-21 23:42:02+00:00,1341167071363821570,HumansDebris,"I don't understand imitation plant based meat. What is the point of creating fake meat products if you have given up meat? It feels like a codependent relationship with food. I love vegan food, but tell me it's ""vegan shrimp"" and I will just stare at u and ask what it really is."
2020-12-21 23:12:43+00:00,1341159697009750016,queenofcarbs,Lower your meat consumption. Eat more legumes and plant-based proteines. #Sustainability #sustainablefoodconsumption
2020-12-21 23:06:42+00:00,1341158180592578560,nicksucksyatoes,My dad was makin fun of me the whole time we were shopping cause I got plant based meat😂
2020-12-21 22:07:03+00:00,1341143170491539459,slk995,"The price difference between meat and plant based products is a joke, I understand there is extra manufacturing involved but something made from something that grows in the ground is like 4 quid but a farm animal that’s been cut up and shoved into a pie will cost you a pound???"
2020-12-21 22:03:10+00:00,1341142194133078016,evolbey,I want spaghetti but all I got is plant based meat rn 😷
2020-12-21 21:38:05+00:00,1341135879436439552,_CompleteMANIAC,"Eat plant based/vegetarian today! 

Although I do this EVERYDAY it’s literally been YEARSSSSS since I ate meat"
2020-12-21 21:26:44+00:00,1341133023601963009,iamniyahb_,"Just imagine if the whole world was plant based, noo meat, just origin fr. The superpowers then now I tell you 😣"
2020-12-21 21:03:12+00:00,1341127101789794304,Kotri_Lv204,plot twist: the plant was meat based
2020-12-21 20:55:41+00:00,1341125208741040128,little_2d,"I tried plant-based meat today. The texture is not quite the same, but pretty close to animal meat. Taste is pretty much the same."
2020-12-21 18:59:49+00:00,1341096050564739073,mamaaniks,My gf eats meat but i dont &amp; she found me a plant based pot pie🥺
2020-12-21 16:26:10+00:00,1341057382760280068,ne_al_,think a lot about how 2 of paul mccartney's wives have owned plant-based meat business
2020-12-21 10:26:54+00:00,1340966969000906752,canadanapoleon,"Congrats @McDonalds on the announcement of your new plant-based meat line. I am joining @AnimalOutlook to let you know that while an exec said ""when customers are ready for it, it will be ready for them,"" we have been ready and cannot wait to try the McPlant burger next year."
2020-12-21 09:01:27+00:00,1340945468558327809,raykyerematengh,"I want to try plant based diet. 
No poultry, no avocados, no meat. 
😖"
2020-12-21 06:09:17+00:00,1340902137602007040,skyantelope,the only reason I feel remotely comfortable w eating beef is bc my uncle raises it and I know it's humane but if I didn't have that.... plant based meat is so good I want it so bad
2020-12-21 04:49:04+00:00,1340881953029951488,kamil_khiudin,So...is plant based pork meat halal? Just wondering... #halal #brotanya
2020-12-21 03:58:20+00:00,1340869184964743168,peezy_12,Vegan and eating plant based meat? Man say bruh gtfoh 😂😂😂
2020-12-21 03:43:03+00:00,1340865339874103297,pammywammyz,"Last day eating meat. My dad &amp; i will officially start our plant based lifestyle tomorrow, so exthited ✨"
2020-12-21 01:43:38+00:00,1340835288147484673,JayMarcia_,A plant-based diet is in my near future but that was just a matter of time. I will not eliminate eating meat. That’s just not realistic (for me).
2020-12-21 01:13:06+00:00,1340827603410796546,_DearMo_,I would like to move toward a plant based diet next year. (Doesn’t mean vegan or vegetarian) Let’s see if this happens. Right now I’m meat based 😂
2020-12-20 23:28:26+00:00,1340801260564430851,DaijaDg,I just made this simple dish that my mom would always make for me when I was little when she didn’t feel like cooking. I substituted ground meat with plant based meat. Whew. *Chef Kiss* because it was amazing.
2020-12-20 23:09:29+00:00,1340796494413217799,hotgemMGMT,"Can't be arsed moaning about politics on here right now, just gotta say Tesco is usually pretty shite, but their plant based foot sausages are the business,one step closer to giving up meat for me I think."
2020-12-20 22:40:39+00:00,1340789239294865408,Powercord500,Ima start feeding people plant based meat
2020-12-20 22:39:36+00:00,1340788974151999491,Hobgoblinbottom,When I’m in the grocery store I hope everyone knows I’m vegan. You see that oat milk huh that plant based meat huhhhh
2020-12-20 22:30:04+00:00,1340786572782780417,Hantao,"Just had a Beyond Meat burger for the first time, was actually pretty good, but texture a bit too soft.
(plant based meat)"
2020-12-20 20:53:09+00:00,1340762184440147968,ann_hottinger,"What can we do about Climate Change?

- Ease pressure on the Earth
- Buy less, recycle, reuse
- Eat less meat, a plant-based diet
- Empower, educate women so they are free to choose their own family size
- Encourage family planning, contraception
- Help lift people out of poverty"
2020-12-20 20:20:11+00:00,1340753886391484418,thePeteAndre,Plant based meat and now diapers?  Hmmmm?
2020-12-20 19:39:25+00:00,1340743627841150976,_yellowlove,today I learned that the micrib is made using both yoga matt filer and “restructured meat product” (a blend of pig heart and other organs).... but please continue to tell me about how plant-based alternatives “aren’t real food” 🥴
2020-12-20 18:43:35+00:00,1340729576540962817,tsukuru_agender,"I believe that demand for plant-based meat is here to stay. The only thing about investing in them is that there is no clear winner yet. Another thing is that the technology for plant-based meat, like most things, is replicable. I'd be careful about putting eggs in one basket."
2020-12-20 17:52:20+00:00,1340716682143272966,hangingwithmr,"Just purely out of interest as there has been an increase in folk reducing their meat intake in favour of a more plant based diet in 2020.
How many of you would consider giving Veganuary a go this January?"
2020-12-20 17:02:36+00:00,1340704164800843782,whaddupManda,"during the war, germans forced norwegians to eat a plant-based diet as they stole their livestock. cancer rates lowered.

in 1945, when the war was over, norwegians went back to eating meat. they saw an almost immediate increase in cancer."
2020-12-20 16:30:33+00:00,1340696097442979841,kjih_,"It has been 10 days with no eating meat, seafood or fast/restaurant food so far. So proud of myself. I’ve been trying plant based/vegan foods. Slowly but surely."
2020-12-20 14:43:15+00:00,1340669095059058691,Handsum_Munster,Had my official first plant based meal yesterday. It was soy spapeggy and meatless meat balls. It was soooo good and im glad cuz I was nervous about those balls
2020-12-20 11:33:44+00:00,1340621404367151104,Zuryism,"Lmao, my mom is at a family mcimbi and she doesn’t eat meat so now, there aren’t any salads or whatever- my aunt says to her “at least the mqombothi is plant based” 😭"
2020-12-20 08:20:58+00:00,1340572891398561792,JohnTegland,Would anyone be interested in starting a Meat based plant replacement company?  We could call it Soylent Green.
2020-12-20 07:46:29+00:00,1340564214411190273,lr31oart,how does the burger king plant based burger taste like meat
2020-12-20 04:07:25+00:00,1340509083720327169,ThomasHenry773,I’ve been wanting to go plant based but I just love meat too much
2020-12-20 03:58:25+00:00,1340506818980638724,ChilllaZo,"I’m going vegan, the shit I just watched on what meat does to your body is fucking dangerous. YOU DONT SEE BIG STRONG ASS ANIMALS EATING MEAT DO YOU?! Them niggas is plant based and stronger than a mf"
2020-12-20 02:38:41+00:00,1340486753484980224,kayscorner__,"Deciding to go back plant based for my little man. Today, is the last day of meat for us"
2020-12-20 02:13:57+00:00,1340480528416436225,Pretty_Milley,"Me and my daddy talk shit to each other, that’s what we do. This man asks me how I know the plant based meat I eat is healthier than meat.. told his ass “look at your body &amp; then look at mine” 😂 I won😂"
2020-12-20 01:57:20+00:00,1340476346133340161,littleponys,"So my wife has been slowly swapping out meat in certain meals, with a plant based substitute. Which is fine, I love vegetarian food. 
I just feel really bad for my coworkers right now!"
2020-12-20 00:55:11+00:00,1340460705254797313,EemoPeter,"Hey there @MrBeastYT , your burger idea is cool and all but wouldn't it be better if you could promote plant based alternatives of meat in your burger? It will also align with the team trees mission that you were advocating for. Think about it."
2020-12-20 00:37:09+00:00,1340456166736842754,Dot_Moe,Dawg I gave up red meat bout two months ago and I’m craving a cheeseburger so gah damn bad. And don’t mention a plant based substitute. 😭😭😭
2020-12-20 00:20:12+00:00,1340451903109550083,DvnnyyyG,I been eating way too much meat i feel disgusting. Flexitarian lifestyle is better for me tho rather than going full vegan. Its the thought and conscious effort that counts 💣 Plant based intermission soon I need to detox ♟
2020-12-20 00:03:39+00:00,1340447736890445824,knowingsanto,I think everyone should go plant based for a little while to assess your eating habits and relationship to meat
2020-12-19 23:26:00+00:00,1340438263476047873,sydneyveggies,when restaurants have plant based options that are actual plants/fruits or veggies and not processed fake meat &gt;&gt;&gt;
2020-12-19 23:11:05+00:00,1340434508684931073,peaceluvnchaos,"I'm at the point with my plant based diet where I'm tired of trying to imitate meat. Every once in a blue moon cool, but I'm just gunna enjoy the food how they're supposed to be enjoyed."
2020-12-19 22:52:01+00:00,1340429708027113474,amillionbeez,plant based meat called chicken’t
2020-12-19 22:46:07+00:00,1340428227060232194,Grey_Sleeves,"So I know research into plant based meat is a thing, but what about research into bug meat"
2020-12-19 20:27:42+00:00,1340393391595524096,StacieS37649844,with plant based meats pretending to be meats i'm gonna start making food that looks like vegetables but is actually meat so that way people like me can feel good about eating their veggies
